NM_VOTAVEL,NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,QT_VOTOS
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1023,CASA DA CULTURA,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1112,E. E. JOSÉ KALLIL ASSAF,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1252,E. E. JOAQUIM DE SOUZA COELHO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1562,EMEF EDIRALDO SAMPAIO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1597,EMEF HENOCH DA SILVA REIS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1821,E. M. PRESIDENTE KENEDY,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANACAPURU,6,1830,E. M. BOAS NOVAS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAQUIRI,23,1031,E. M. HERCULANO ACHAO DE CASTRO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAQUIRI,23,1147,CEMTI - DOMINGOS VASQUES,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,31,2020,E. E. MELO BATISTA,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,40,1660,E. M. MARIA ISABEL CORDEIRO DE MELGUEIRO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,59,2330,CEMEI UMBERTO CALDERARO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,62,1708,E. M. CARLOS SANTOS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,63,2020,E. M. PROF. JOÃO CHRYSÓSTOMO DE OLIVEIRA,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,63,2097,E. M. LUCILENE DE SENA GUIMARÃES,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,63,2119,E. M. ROBERTO RUIZ HERNANDEZ,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,65,1821,EMEF MADALENA DOS SANTOS COSTA,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,68,1953,E. E. DE TEMPO INTEGRAL IRMA GABRIELLIE COGELS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,70,2054,E. E. OSMAR PEDROSA,1
MAURICIO WILKER DE AZEVEDO BARRETO,MANAUS,70,2194,CECF PROFA. TEONÍZIA LOBO DE CARVALHO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MARAÃ,49,1082,E. M. PROF. DARCY BARBOSA LITAIFF,1
MAURICIO WILKER DE AZEVEDO BARRETO,MAUÉS,5,1066,E. E. CLOVIS PRADO DE NEGREIROS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MAUÉS,5,1074,E. M. SANTINA PRADO DE NEGREIROS,1
MAURICIO WILKER DE AZEVEDO BARRETO,MAUÉS,5,1236,E. E.  SAO PEDRO,1
MAURICIO WILKER DE AZEVEDO BARRETO,MAUÉS,5,1279,E. M. JANDIRA MC COMB,1
MAURICIO WILKER DE AZEVEDO BARRETO,MAUÉS,5,1341,E. M. FRANCISCO CANINDE CAVALCANTE,1
MAURICIO WILKER DE AZEVEDO BARRETO,NHAMUNDÁ,43,1074,E. E. PROF. GILBERTO MESTRINHO,1
MAURICIO WILKER DE AZEVEDO BARRETO,NHAMUNDÁ,43,1333,E. M. SAO BENEDITO,1
MAURICIO WILKER DE AZEVEDO BARRETO,NOVA OLINDA DO NORTE,35,1120,E. M. PAQUEQUER,1
MAURICIO WILKER DE AZEVEDO BARRETO,NOVO AIRÃO,34,1112,E. M. VIOLETA CARDOSO DE MATTOS AREOSA,1
MAURICIO WILKER DE AZEVEDO BARRETO,NOVO ARIPUANÃ,29,1139,E. E. JULIETA LOPES DE ALBUQUERQUE,1
MAURICIO WILKER DE AZEVEDO BARRETO,NOVO ARIPUANÃ,29,1260,E. M. PROF. RAIMUNDO DIEGO FONSECA DE SOUZA,1
MAURICIO WILKER DE AZEVEDO BARRETO,PARINTINS,4,1074,E. E. RYOTA OYAMA,1
MAURICIO WILKER DE AZEVEDO BARRETO,PARINTINS,4,1090,E. E. VALDEMAR PEDROSA,1
MAURICIO WILKER DE AZEVEDO BARRETO,PARINTINS,4,1236,E. E. ADERSON DE MENEZES,1
MAURICIO WILKER DE AZEVEDO BARRETO,PARINTINS,4,1732,E. E. TOMASZINHO MEIRELES,1
MAURICIO WILKER DE AZEVEDO BARRETO,PARINTINS,4,1899,E. M. IRMÃ CRISTINE,1
MAURICIO WILKER DE AZEVEDO BARRETO,SANTA ISABEL DO RIO NEGRO,30,1112,E. E. SANTA ISABEL,1
MAURICIO WILKER DE AZEVEDO BARRETO,SANTO ANTÔNIO DO IÇÁ,47,1139,E. M. INDÍGENA BELA VISTA,1
MAURICIO WILKER DE AZEVEDO BARRETO,SILVES,24,1104,E. M. PROF. EUNICE PINTO,1
MAURICIO WILKER DE AZEVEDO BARRETO,SILVES,24,1112,E. M. CASTELO BRANCO,1
MAURICIO WILKER DE AZEVEDO BARRETO,SÃO GABRIEL DA CACHOEIRA,19,1120,E. E. DE TARACUÁ,1
MAURICIO WILKER DE AZEVEDO BARRETO,TAPAUÁ,38,1074,CEMEI - AMADEU NERY CARNEIRO,1
MAURICIO WILKER DE AZEVEDO BARRETO,TAPAUÁ,38,1139,E. M. SENADOR ARTHUR VIRGILIO FILHO,1
MAURICIO WILKER DE AZEVEDO BARRETO,TEFÉ,9,1198,E. E. NOSSA SENHORA DAS GRACAS - MISSAO,1
MAURICIO WILKER DE AZEVEDO BARRETO,TEFÉ,9,1201,E. E. AMELIA LIMA,1
MAURICIO WILKER DE AZEVEDO BARRETO,URUCURITUBA,3,1015,GINASIO MARIA ARRUDA,1
MAURICIO WILKER DE AZEVEDO BARRETO,URUCURITUBA,3,1090,E. M. JOAQUIM RAMOS,1
MAURICIO WILKER DE AZEVEDO BARRETO,URUCURITUBA,3,1147,E. M. NOSSA SENHORA DA CONCEICAO,1
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1171,E. E. JOAO VIEIRA,880
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1139,E. M. DOMINGOS AGENOR SMITH,637
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1562,E. M. URSULINA DE SOUZA OLIVEIRA,591
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1082,INSTITUTO BEREANO DE COARI,450
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1104,E. E. INES NAZARE VIEIRA,447
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1090,E. E. FRANCISCA EVANGELISTA DA SILVA,410
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1422,E. M. RUI SOUTO DE ALENCAR,410
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1120,E. E. PRESIDENTE KENNEDY,388
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1023,G. E. FRANCISCO LOPES BRAGA,369
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1384,E. M. RAIMUNDO BEZERRA,367
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1058,E. E. MARIA ALMEIDA DO NASCIMENTO,361
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1210,E. E. TOME DE MEDEIROS RAPOSO,358
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1074,"E. E. PREFEITO ALEXANDRE MONTORIL, GM3",355
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1180,E. E. DIAMANTINA RIBEIRO DE OLIVEIRA,354
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CANUTAMA,13,1023,E. E. FREI ISIDORO IRIGOYEN UNANUA,352
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1155,E. E. PROF. GILBERTO MESTRINHO,343
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1163,C. E. IRMA SERAFINA,331
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1066,E. E. NOSSA SENHORA DO PERPETUO SOCORRO,328
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1759,E. E. PROF. LUIZ GONZAGA DE SOUZA FILHO,313
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1198,E. E. IRACY LEITAO,295
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1201,E. E. D MARIO,285
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANORI,33,1023,E. E. PRESIDENTE COSTA E SILVA,268
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1430,UNIVERSIDADE FEDERAL DO AMAZONAS (UFAM) CAMPUS AVANCADO DE COARI,245
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1392,E. M. JOSE MANOEL DE SOUZA,242
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANAMÃ,6,1015,E. E. TANCREDO NEVES,226
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1449,UNIVERSIDADE DO ESTADO DO AMAZONAS (UEA) POLO COARI,218
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1775,CETI JOSÉ ARAÚJO RODRIGUES,192
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1295,E. E. PROF. BALBINA MESTRINHO,188
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANAMÃ,6,1058,E. E. ALCINDA PINHEIRO,168
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CANUTAMA,13,1058,E. E. TANCREDO DE ALMEIDA NEVES,168
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BERURI,54,1163,E. E. GETULIO VARGAS,156
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1023,E. M. SAGRADO CORAÇÃO DE JESUS,155
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1082,E. E. MARIA EMÍLIA MESTRINHO DE MEDEIROS RAPOSO - (GM3),152
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAAPIRANGA,6,1058,E. E. CARMINA DE CASTRO,149
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1767,E. M. PROF. AMÉLIA DE SOUZA PEREIRA,144
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANAMÃ,6,1066,E. M. IVAN JAQUES,142
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAQUIRI,23,1015,E. E. ANSELMO JACOB,140
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANORI,33,1066,E. E. ALMERINDA NOGUEIRA UCHÔA IZEL,131
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1082,E. M. JOVINO COELHO,130
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1082,E. E. PROF. LOURENCO RODRIGUES DA MOTTA,128
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAAPIRANGA,6,1040,E. M. SÃO JORGE,128
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,NOVO ARIPUANÃ,29,1139,E. E. JULIETA LOPES DE ALBUQUERQUE,124
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1139,E. E. LOTHAR SUSSMAN,118
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BERURI,54,1120,E. M. ANTONIO MARQUES FEITOZA,114
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1716,E. M. DONA MARIA BRAGA,114
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAREIRO DA VÁRZEA,31,1066,E. M. BALBINA MESTRINHO,113
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1724,E. M. SÃO JOÃO DO UBIM,112
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1040,E. E. BALBINA MESTRINHO,110
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAAPIRANGA,6,1015,E. E. HERMOGENES SARAIVA,109
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1287,E. M. HIGINA TAVARES DA SILVA,108
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1066,E. E. MARCELINO CHAMPAGNAT,106
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1147,E. M. DES. FRANCISCO DAS CHAGAS AUZIER MOREIRA,105
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,PRESIDENTE FIGUEIREDO,51,1120,E. M. ADEMILDE DA FONSECA SOBRAL,105
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANORI,33,1058,E. E. EURICO GASPAR DUTRA,103
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAAPIRANGA,6,1023,E. M. JOSÉ PEREIRA DE CASTRO,102
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1074,E. M. DOUTOR ADELINO COSTA,101
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BOCA DO ACRE,14,1210,E. E. BARAO DE BOCA DO ACRE,98
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1112,E. E. SEN. JOAO BOSCO RAMOS DE LIMA,98
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1295,E. M. ALZIRA DOS SANTOS CARMO,96
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1350,E. M. CLEMENTE VIEIRA SOARES,96
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1040,E. E. ANTÔNIO FERREIRA DE OLIVEIRA,95
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1490,INSTITUTO FEDERAL DO AMAZONAS - IFAM,94
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,SANTA ISABEL DO RIO NEGRO,30,1112,E. E. SANTA ISABEL,93
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1023,E. E. RAMUNDO SÁ,92
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1392,E. E. PROF. CECILIA CARNEIRO DE OLIVEIRA,92
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,62,1716,E. M. JOÃO ALFREDO,91
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1112,E. E. JOÃO FERREIRA DA FONSECA,89
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAQUIRI,23,1147,CEMTI - DOMINGOS VASQUES,89
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CANUTAMA,13,1066,E. M. FRANCISCO ANANIAS,88
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1015,E. E. ISAIAS VASCONCELOS,88
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1783,E. M. ALDEMAR MAIA,87
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1333,E. E. EDUCANDARIO SANTA RITA,87
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1570,E. E. SANTO AGOSTINHO,87
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1791,E. M. INSTITUTO EURICO NELSON,84
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANORI,33,1074,E. M. BOM JARDIM,80
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1090,E. E. SENADOR ALVARO MAIA,80
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1554,E. E. ELIAS NOVOA ALVAREZ,80
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,40,1627,E. M. FIRME NA FE,80
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,NOVO ARIPUANÃ,29,1023,E. E. GUILHERME BUZAGLO,80
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BERURI,54,1112,E. E. PROF. GILBERTO MESTRINHO,79
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1295,E. M. ROSALINA DE ALMEIDA PINHEIRO,78
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1325,E. M. MANOEL SOARES DA FONSECA,78
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1147,E. E. VIDAL DE MELO,77
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1481,E. M. FRANCISCA MENDES,77
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,NOVO ARIPUANÃ,29,1015,E. E. PROF. FRANCISCO SA,77
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1317,E. M. JOÃO BATISTA FIGUEIREDO,76
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1090,E. E. PEDRO SANTARÉM PENALBER SAMPAIO,75
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1023,E. E. PROF. MARIZITA,74
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,ANAMÃ,6,1023,E. E. JESUINA REGIS,73
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,NOVO ARIPUANÃ,29,1260,E. M. PROF. RAIMUNDO DIEGO FONSECA DE SOUZA,73
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BERURI,54,1171,E. M. CASTELO BRANCO,72
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1023,E E. MONSENHOR COUTINHO,72
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CODAJÁS,7,1023,E. E. WILSON GARCIA BASTOS,72
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,1325,E. M. PROF. MARIA SOCORRO BRITO LIMA,72
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1201,CIE AGRA REIS,72
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BOCA DO ACRE,14,1287,E. E. PROF. ANTONIO JOSE BERNARDO VASCONCELOS,71
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1139,E. M. SENADOR ARTHUR VIRGILIO FILHO,71
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1236,E. E. MÁRIO DALMEIDA,70
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1260,E. E. JOSÉ SEFFAIR,69
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1210,E. E. CÔNEGO BENTO JOSÉ DE SOUZA,68
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1139,E. M. PEDRO GASPAR,67
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1368,E. M. DOM MARIO,67
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1376,E. M. ROCHEDO,66
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1040,E. M. PROF. ZIMA CABRAL,65
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAREIRO,23,1210,E. M. ANTONIO PACHECO,65
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1473,E. M. SAO JOAO DA VILA NOVA,65
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1104,E. M. ALVINA CAVALCANTE TUPINAMBÁ,64
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1554,E. M. HUMBELINA DE SOUZA,64
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1155,E. E. RIO PRETO DA EVA,64
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1201,E. M. PROCÓPIO MARANHÃO,63
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1147,EMEF MARIA DO SOCORRO QUEIROZ FARIAS,63
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,62,1651,E. E. OLGA FALCONE,63
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,PRESIDENTE FIGUEIREDO,51,1112,E. M. SANTA TEREZINHA,63
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BENJAMIN CONSTANT,20,1015,E. E. IMACULADA CONCEICAO,61
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1236,E. M. PROF. CÍCERO MONTEIRO,61
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1015,E. E.  NOSSA SENHORA DE NAZARÉ,59
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1090,E. E. CARLOS PINHO,59
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,65,1520,E. M. CARMEM GUIMARAES HAGGE,59
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1163,E. M. ALEGRIA DE SABER,58
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1104,E. M. PROF. MARIA AUXILIADORA SIMAS,57
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MAUÉS,5,1341,E. M. FRANCISCO CANINDE CAVALCANTE,57
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1309,E. M. SENADOR ALVARO MAIA,56
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,LÁBREA,12,2844,UNIVERSIDADE DO ESTADO DO AMAZONAS - UEA,56
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1147,CEMEI - MARCELINO VIEIRA,56
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1074,CEMEI - AMADEU NERY CARNEIRO,56
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,TAPAUÁ,38,1104,E. M. PAULO FREIRE,56
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1511,E. E. REGINA FERNANDES,54
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1643,UNIVERSIDADE DO ESTADO DO AMAZONAS - UEA,54
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,62,1562,E. M. NOSSA SENHORA DA PAZ,54
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1430,E. M. SETE DE SETEMBRO DA COSTA DE IRANDUBA,53
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1716,E. E. JAMIL SEFFAIR,53
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MAUÉS,5,1252,E. M. SALUM DE ALMEIDA,53
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1244,E. E. CASTELO BRANCO,50
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,2,2046,CENTRO UNIVERSITÁRIO NILTON LINS,49
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1120,E. E. RAIMUNDO PAZ,49
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1341,E. M. CREUZA ABESS FARAH,48
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1422,E. M. ANA BARBOSA DE CASTRO,48
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1384,E. E. VIRGÍLIA ALEXANDRE MADDY,48
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BORBA,15,1066,E. E. BENEDITO GUMERCINDO DE SOUZA,46
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1414,E. M. MARCOS BENÍCIOS RIOS,46
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1678,E. M. ZORAIDA R. ALEXANDRE,46
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1686,EMEF PROF. MANOEL AFONSO DE BRITO,46
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,68,1945,E. M. FRANCISCO NUNES DA SILVA,45
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,AUTAZES,35,1180,E. M. RUY ALCÂNTARA DE ALBUQUERQUE,44
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,40,1473,E. E. SEN. MANOEL SEVERIANO NUNES,44
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1023,CRECHE DONA MARIA JOSE DA SILVA BATISTA,44
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,RIO PRETO DA EVA,68,1198,E. M. DIVINO ESPIRITO SANTO,44
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,BENJAMIN CONSTANT,20,1180,E. M. PROF. GRAZIELA CORREA DE OLIVEIRA,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,HUMAITÁ,17,1074,E. E. DUQUE DE CAXIAS,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1376,E. M. LÚCIO CIRIACO CARMIN,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAQUIRI,23,1040,E. M. N. S. DO PÉRPETUO SOCORRO,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,65,1651,E. M. PROF. MARLY GARGANTA,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,PRESIDENTE FIGUEIREDO,51,1155,E. E. ANTONIO GIULESSE FEITOZA,43
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAQUIRI,23,1120,CECI - MÁRIO VAZ DE AGUIAR,42
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,59,2127,E. E. PROF. ANTONIO MAURITI MONTEIRO COELHO,42
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,CAREIRO DA VÁRZEA,31,1023,E. E. FREI ISIDORO YRIGOEN,41
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,COARI,8,1376,E. M. MANOEL CRUZ BARRETO FILHO,41
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,31,2151,E. E. ESTELITA TAPAJÓS,41
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1295,E. M. DELPHINA AZIZ,40
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,IRANDUBA,56,1384,E. M. PROF. ERVILA DE SOUZA ASSIS,40
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANACAPURU,6,1694,E. M. FRANCISCA MAFRA DE CARVALHO,40
MAYARA MONIQUE FIGUEIREDO PINHEIRO REIS,MANAUS,31,1945,E. M. NAZIRA CHAMMA DAOU,40
